TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID,PreferredTime
1758,Take vitamins,Personal,Normal,5,Saturday,7:10,7:15,user1,Morning
1727,Take care of plants,Personal,Normal,30,Saturday,14:00,14:30,user1,Afternoon
454,Drive to work,Work,Normal,30,Saturday,9:30,10:00,user1,Morning
1824,Call family,Personal,Less Important,30,Thursday,20:00,20:30,user1,Evening
634,Watch a movie,Personal,Less Important,120,Saturday,21:15,23:15,user1,Evening
107,Attend a book club meeting,Personal,Important,90,Saturday,17:00,18:30,user1,Afternoon
2526,Water the plants,Personal,Normal,30,Monday,7:30,8:00,user1,Morning
2887,Strategy discussion,Work,Important,60,Sunday,11:00,12:00,user1,Morning
2850,Explore new tools,Education,Important,30,Tuesday,10:30,11:00,user1,Morning
1524,Read a book,Personal,Normal,60,Wednesday,20:15,21:15,user1,Evening
2885,Join an online gaming session,Personal,Less Important,30,Sunday,19:00,19:30,user1,Evening
990,Coding Session,Personal,Normal,16,Saturday,16:00,16:16,user1,Afternoon
2051,Call family,Personal,Less Important,60,Saturday,20:15,21:15,user1,Evening
1218,Prepare lecture,Work,Important,90,Thursday,13:30,15:00,user1,Afternoon
1144,Go jogging,Personal,Normal,30,Wednesday,6:30,7:00,user1,Morning
379,Meeting,Work,Normal,102,Tuesday,11:00,12:42,user1,Morning
1794,Have a meeting,Work,Very Important,60,Thursday,9:00,10:00,user1,Morning
112,Water the garden,Personal,Less Important,30,Thursday,8:00,8:30,user1,Morning
1366,Watch TV,Personal,Normal,60,Monday,20:00,21:00,user1,Evening
2916,Drop off donation,Personal,Very Important,30,Monday,16:45,17:15,user1,Afternoon
qTuP2MXmgCWXH9QChCwR,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
qUCBbDgiNzgiincXCpzB,reading,Personal,Normal,80,Wednesday,13:40,15:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
3162,Wash dishes,Personal,Normal,60,Sunday,14:30,15:30,user1,Afternoon
2688,Evening walk,Personal,Normal,30,Monday,17:00,17:30,user1,Afternoon
qYYzlgj5LH6MNGoBEZaH,listen music,Work,Normal,30,Wednesday,11:20,11:50,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
1274,Email Responses,Personal,Normal,83,Thursday,23:00,0:23,user1,Evening
qZg1Du8AUB9aNvefSYqz,gig,Personal,Important,240,Thursday,0:00,4:00,sN050kh0JrWdKV54II4PGmeviiW2,Evening
2408,Create flashcards for revision,Education,Very Important,60,Tuesday,9:30,10:30,user1,Morning
1658,Have lunch,Personal,Normal,45,Monday,12:15,13:00,user1,Afternoon
2372,Dinner with friends,Personal,Less Important,60,Friday,18:45,19:45,user1,Evening
2009,Watch a movie,Personal,Less Important,30,Sunday,19:30,20:00,user1,Evening
qla8yX3tHxqTfkLArUtr,pack lunch,Personal,Normal,15,Thursday,7:30,7:45,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
1561,Grocery Shopping,Personal,Very Important,15,Friday,22:00,22:15,user1,Evening
106,Create a new recipe,Personal,Normal,90,Friday,18:00,19:30,user1,Evening
196,Take a morning walk,Personal,Normal,20,Thursday,7:00,7:20,user1,Morning
2043,Renew ID card,Personal,Very Important,60,Wednesday,9:15,10:15,user1,Morning
2791,Swimming,Personal,Normal,45,Thursday,8:30,9:15,user1,Morning
998,Grocery Shopping,Personal,Important,50,Sunday,1:00,1:50,user1,Evening
1558,Yoga,Work,Very Important,46,Tuesday,19:00,19:46,user1,Evening
1069,Read the news,Personal,Normal,20,Tuesday,7:00,7:20,user1,Morning
1265,Writing,Personal,Very Important,79,Tuesday,2:00,3:19,user1,Evening
qpfBHo1FjblbUes7fCNL,cooking,Personal,Normal,60,Thursday,12:30,13:30,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
2218,Organize closet,Personal,Normal,30,Friday,16:45,17:15,user1,Afternoon
2706,Sketch a design,Personal,Normal,45,Sunday,14:00,14:45,user1,Afternoon
2321,Do the laundry,Personal,Normal,60,Sunday,10:15,11:15,user1,Morning
2311,Evening gym workout,Personal,Normal,45,Monday,17:15,18:00,user1,Afternoon
309,Jogging,Personal,Less Important,30,Tuesday,7:30,8:00,user1,Morning
1630,Learn a new language,Education,Important,60,Monday,20:00,21:00,user1,Evening
2998,Evening walk,Personal,Normal,60,Friday,19:30,20:30,user1,Evening
2654,Edit a short video,Personal,Normal,45,Thursday,18:00,18:45,user1,Evening
152,Check social media,Personal,Normal,15,Monday,8:15,8:30,user1,Morning
2757,Practice a new language,Education,Important,45,Monday,11:45,12:30,user1,Morning
23,Write report,Work,Important,90,Tuesday,10:45,12:15,user1,Morning
2625,Sketch a design,Personal,Normal,30,Monday,15:30,16:00,user1,Afternoon
1572,Yoga,Work,Important,16,Tuesday,20:00,20:16,user1,Evening
638,Clean the house,Personal,Normal,60,Wednesday,9:15,10:15,user1,Morning
2531,Paint a picture,Personal,Normal,45,Sunday,18:45,19:30,user1,Evening
2090,Attend a birthday party,Personal,Less Important,45,Thursday,21:00,21:45,user1,Evening
760,Call a friend,Personal,Normal,20,Monday,13:30,13:50,user1,Afternoon
791,Organize the wardrobe,Personal,Normal,30,Wednesday,17:30,18:00,user1,Afternoon
2860,Chat with neighbors,Personal,Less Important,30,Sunday,18:45,19:15,user1,Evening
3223,Read research paper,Education,Important,45,Wednesday,18:15,19:00,user1,Evening
r8XG57Kz6mTx5JF39Kj5,listen music,Personal,Normal,30,Wednesday,12:10,12:40,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
rA86TOqkqAB8OmSEqEn0,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
915,Watch a movie,Personal,Less Important,120,Monday,21:00,23:00,user1,Evening
2210,Coffee with a friend,Personal,Less Important,45,Wednesday,14:45,15:30,user1,Afternoon
816,Play games,Personal,Less Important,60,Monday,19:50,20:50,user1,Evening
245,Do homework,Education,Important,60,Wednesday,18:00,19:00,user1,Evening
rCjlsvSruExP6ecZxdRL,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1452,Wake up,Personal,Very Important,15,Monday,6:00,6:15,user1,Morning
1100,Drink coffee,Personal,Normal,15,Tuesday,7:30,7:45,user1,Morning
1951,Listen to music,Personal,Less Important,60,Sunday,20:45,21:45,user1,Evening
1902,Join online group chat,Personal,Less Important,60,Sunday,21:30,22:30,user1,Evening
3012,Take notes from an eBook,Education,Important,30,Sunday,20:30,21:00,user1,Evening
2236,Strategy discussion,Work,Important,45,Monday,10:00,10:45,user1,Morning
1400,Drink coffee,Personal,Normal,15,Tuesday,7:30,7:45,user1,Morning
785,Read a book,Personal,Normal,30,Wednesday,7:15,7:45,user1,Morning
1638,Research healthy recipes,Personal,Normal,60,Tuesday,11:00,12:00,user1,Morning
1455,Water plants,Personal,Normal,15,Saturday,6:35,6:50,user1,Morning
1379,Clean the kitchen,Personal,Normal,30,Tuesday,17:00,17:30,user1,Afternoon
119,Online fitness class,Personal,Less Important,45,Thursday,18:30,19:15,user1,Evening
1304,Virtual networking event,Work,Normal,90,Wednesday,19:00,20:30,user1,Evening
85,Reading,Personal,Very Important,104,Monday,15:00,16:44,user1,Afternoon
1892,Make a scrapbook,Personal,Normal,60,Monday,18:30,19:30,user1,Evening
2856,Take online quiz,Education,Very Important,45,Monday,20:45,21:30,user1,Evening
56,Coding Session,Personal,Normal,100,Sunday,20:00,21:40,user1,Evening
1432,Study online,Education,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
163,Cook dinner,Personal,Normal,45,Monday,18:00,18:45,user1,Evening
1009,Clean out old files,Work,Normal,60,Monday,16:30,17:30,user1,Afternoon
1162,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1,Morning
826,Garden,Personal,Normal,60,Friday,16:30,17:30,user1,Afternoon
3150,Respond to work emails,Work,Very Important,30,Friday,16:15,16:45,user1,Afternoon
2174,Plan weekend gathering,Personal,Less Important,45,Sunday,14:45,15:30,user1,Afternoon
1529,Cooking,Personal,Normal,60,Monday,12:15,13:15,user1,Afternoon
rcoVb35nWIzC6RVP1U3Q,take pill,Personal,Less Important,5,Thursday,23:03,23:08,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
452,Check social media,Personal,Normal,15,Monday,8:15,8:30,user1,Morning
reAfQ01gCtGULUNjuPso,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
681,Yoga,Personal,Less Important,87,Thursday,21:00,22:27,user1,Evening
1125,Play sports,Personal,Normal,60,Thursday,17:30,18:30,user1,Afternoon
814,Listen to music,Personal,Less Important,30,Friday,13:50,14:20,user1,Afternoon
1685,Read a book,Personal,Normal,30,Wednesday,7:15,7:45,user1,Morning
2878,Read a technical article,Education,Important,60,Wednesday,12:30,13:30,user1,Afternoon
1064,Eat dinner,Personal,Normal,30,Monday,18:45,19:15,user1,Evening
2047,Write a blog post,Personal,Normal,30,Friday,17:45,18:15,user1,Afternoon
1050,Take a shower,Personal,Normal,20,Monday,7:05,7:25,user1,Morning
635,Work group meeting,Work,Very Important,60,Sunday,11:15,12:15,user1,Morning
2719,Stream live concert,Personal,Less Important,60,Monday,21:45,22:45,user1,Evening
2393,Test new software features,Work,Very Important,45,Tuesday,12:00,12:45,user1,Afternoon
2792,Learn Python,Education,Important,60,Saturday,12:45,13:45,user1,Afternoon
643,Write report,Work,Important,90,Monday,10:45,12:15,user1,Morning
2466,Design a presentation,Work,Very Important,60,Monday,9:30,10:30,user1,Morning
3033,Dust shelves,Personal,Normal,60,Saturday,10:30,11:30,user1,Morning
1469,Talk to family,Personal,Normal,20,Wednesday,17:30,17:50,user1,Afternoon
2658,Mail documents,Personal,Very Important,45,Thursday,14:45,15:30,user1,Afternoon
2086,Mail documents,Personal,Very Important,45,Monday,15:45,16:30,user1,Afternoon
2183,Online course session,Education,Important,60,Thursday,10:45,11:45,user1,Morning
2813,Call family,Personal,Less Important,45,Friday,19:15,20:00,user1,Evening
930,Learn programming,Education,Very Important,90,Tuesday,19:15,20:45,user1,Evening
827,Take care of plants,Personal,Normal,30,Saturday,14:00,14:30,user1,Afternoon
2828,Take online quiz,Education,Very Important,60,Saturday,17:30,18:30,user1,Afternoon
1870,Hang out at a cafe,Personal,Less Important,60,Monday,16:00,17:00,user1,Afternoon
1721,Organize work,Work,Important,60,Sunday,10:30,11:30,user1,Morning
3245,Update project status,Work,Very Important,30,Thursday,11:15,11:45,user1,Morning
3237,Plan weekend gathering,Personal,Less Important,45,Saturday,16:45,17:30,user1,Afternoon
646,Teamwork,Work,Very Important,120,Thursday,14:15,16:15,user1,Afternoon
458,Have lunch,Personal,Normal,45,Monday,12:15,13:00,user1,Afternoon
2568,Watch YouTube,Personal,Less Important,60,Saturday,21:45,22:45,user1,Evening
3135,One-on-one with supervisor,Work,Important,30,Friday,14:15,14:45,user1,Afternoon
2786,Watch online tutorial,Education,Important,45,Tuesday,13:30,14:15,user1,Afternoon
1760,Check weather,Personal,Less Important,5,Monday,6:00,6:05,user1,Morning
2303,Attend webinar,Education,Important,30,Friday,13:15,13:45,user1,Afternoon
2870,Read a technical article,Education,Important,45,Friday,19:15,20:00,user1,Evening
1208,Plan for the new week,Work,Important,45,Monday,8:00,8:45,user1,Morning
30,Learn programming,Education,Very Important,90,Tuesday,19:15,20:45,user1,Evening
751,Make breakfast,Personal,Normal,30,Monday,7:30,8:00,user1,Morning
553,Stretch,Personal,Normal,10,Sunday,6:15,6:25,user1,Morning
2651,Clean the bathroom,Personal,Normal,45,Saturday,12:30,13:15,user1,Afternoon
2036,Review lecture notes,Education,Very Important,60,Monday,17:15,18:15,user1,Afternoon
218,Write a journal,Personal,Normal,20,Monday,23:00,23:20,user1,Evening
2574,Watch YouTube,Personal,Less Important,30,Wednesday,21:15,21:45,user1,Evening
1603,Prepare slides for a presentation,Work,Important,90,Tuesday,9:00,10:30,user1,Morning
3041,Paint a picture,Personal,Normal,30,Monday,17:00,17:30,user1,Afternoon
1174,Check calendar,Work,Normal,10,Friday,8:15,8:25,user1,Morning
877,Pick up mail,Personal,Less Important,10,Monday,17:00,17:10,user1,Afternoon
1342,Walk a pet,Personal,Normal,30,Saturday,8:00,8:30,user1,Morning
3158,Visit pharmacy,Personal,Very Important,45,Wednesday,9:00,9:45,user1,Morning
1637,Paint a canvas,Personal,Normal,90,Monday,17:00,18:30,user1,Afternoon
1172,Walk the dog,Personal,Normal,30,Saturday,16:00,16:30,user1,Afternoon
1831,Write a summary of today's learnings,Education,Very Important,60,Monday,12:45,13:45,user1,Afternoon
2097,Complete a coding challenge,Education,Important,30,Saturday,12:15,12:45,user1,Afternoon
1906,Wash dishes,Personal,Normal,30,Wednesday,14:15,14:45,user1,Afternoon
2585,Evening walk,Personal,Normal,60,Friday,19:15,20:15,user1,Evening
siLw2b0DGdstUks1q07f,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1300,Take an online quiz,Education,Normal,30,Monday,17:30,18:00,user1,Afternoon
756,Organize desk,Work,Normal,10,Monday,10:15,10:25,user1,Morning
3189,Explore new tools,Education,Important,45,Monday,11:00,11:45,user1,Morning
sl7zuHvQCPmCFkyxo6MB,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2384,Cross-department alignment,Work,Important,45,Tuesday,12:15,13:00,user1,Afternoon
1154,Make bed,Personal,Normal,10,Sunday,6:25,6:35,user1,Morning
2075,Swimming,Personal,Normal,30,Tuesday,8:00,8:30,user1,Morning
2271,Clean the bathroom,Personal,Normal,30,Wednesday,11:15,11:45,user1,Morning
54,Online workshop,Education,Important,120,Thursday,15:00,17:00,user1,Afternoon
766,Watch TV,Personal,Normal,60,Monday,20:00,21:00,user1,Evening
2961,Coffee with a friend,Personal,Less Important,30,Monday,17:00,17:30,user1,Afternoon
1152,Wake up,Personal,Very Important,15,Monday,6:00,6:15,user1,Morning
2410,Stream live concert,Personal,Less Important,30,Sunday,21:30,22:00,user1,Evening
2578,Stream live concert,Personal,Less Important,30,Sunday,20:15,20:45,user1,Evening
2501,Play games,Personal,Less Important,60,Friday,18:00,19:00,user1,Evening
1344,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1,Evening
swqI8Idj8jBXEPa11gTx,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
2450,Write short story,Personal,Normal,30,Monday,15:00,15:30,user1,Afternoon
1599,Meeting,Work,Normal,95,Monday,23:00,0:35,user1,Evening
847,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1,Afternoon
2243,Learn Python,Education,Important,45,Monday,9:15,10:00,user1,Morning
1442,Attend a party,Social,Less Important,180,Saturday,18:30,21:30,user1,Evening
858,Take vitamins,Personal,Normal,5,Saturday,7:10,7:15,user1,Morning
1060,Call a friend,Personal,Normal,20,Monday,13:30,13:50,user1,Afternoon
t9Een7vcXJbVqYgP67XS,writing,Work,Important,20,Wednesday,9:05,9:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
993,Coding Session,Personal,Very Important,108,Tuesday,7:00,8:48,user1,Morning
528,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1,Evening
2176,Online course session,Education,Important,30,Sunday,8:15,8:45,user1,Morning
1193,Read a magazine,Personal,Less Important,20,Saturday,15:00,15:20,user1,Afternoon
3206,Team meeting,Work,Important,30,Wednesday,9:30,10:00,user1,Morning
2459,Swimming,Personal,Normal,30,Monday,6:15,6:45,user1,Morning
2734,Learn Python,Education,Important,60,Tuesday,9:45,10:45,user1,Morning
799,Have breakfast,Personal,Normal,30,Tuesday,7:00,7:30,user1,Morning
2758,Write short story,Personal,Normal,30,Sunday,10:30,11:00,user1,Morning
1808,Do the laundry,Personal,Normal,45,Thursday,14:30,15:15,user1,Afternoon
1770,Check social media,Personal,Less Important,10,Thursday,15:30,15:40,user1,Afternoon
671,Writing,Work,Less Important,70,Monday,18:00,19:10,user1,Evening
1822,Paint a picture,Personal,Normal,30,Monday,17:30,18:00,user1,Afternoon
2674,Write a blog post,Personal,Normal,60,Tuesday,16:30,17:30,user1,Afternoon
278,Read a blog,Personal,Less Important,15,Tuesday,10:15,10:30,user1,Morning
2309,Mop the floor,Personal,Normal,45,Sunday,11:00,11:45,user1,Morning
1826,Write a blog post,Personal,Normal,30,Monday,16:00,16:30,user1,Afternoon
2566,Write a summary of today's learnings,Education,Very Important,30,Thursday,18:45,19:15,user1,Evening
613,Check email,Work,Normal,15,Saturday,8:45,9:00,user1,Morning
914,Learn English,Education,Important,60,Sunday,15:00,16:00,user1,Afternoon
2050,Test new software features,Work,Very Important,30,Monday,13:45,14:15,user1,Afternoon
3098,Chat with neighbors,Personal,Less Important,60,Sunday,17:00,18:00,user1,Afternoon
3035,Plan weekend gathering,Personal,Less Important,60,Wednesday,17:15,18:15,user1,Afternoon
882,Do a puzzle,Personal,Less Important,30,Saturday,16:30,17:00,user1,Afternoon
156,Organize desk,Work,Normal,10,Monday,10:15,10:25,user1,Morning
2655,Wash dishes,Personal,Normal,30,Sunday,19:15,19:45,user1,Evening
2963,Watch a stand-up comedy,Personal,Less Important,30,Monday,20:30,21:00,user1,Evening
1994,Solve math problems,Education,Very Important,60,Wednesday,13:45,14:45,user1,Afternoon
1205,Read a book,Personal,Normal,60,Friday,20:00,21:00,user1,Evening
1993,Home workout,Personal,Normal,60,Friday,6:00,7:00,user1,Morning
1982,Make a scrapbook,Personal,Normal,60,Wednesday,17:15,18:15,user1,Afternoon
tf9raoKmS4Cvg90bBMlo,learn new language,Education,Important,60,Monday,19:55,20:55,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1546,Teamwork,Work,Very Important,120,Thursday,14:15,16:15,user1,Afternoon
1769,Talk to family,Personal,Normal,20,Wednesday,17:30,17:50,user1,Afternoon
960,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1,Evening
2994,Mop the floor,Personal,Normal,60,Tuesday,11:15,12:15,user1,Morning
tigtKT7AuP9mjYcVJgRm,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
1280,Meeting,Work,Normal,95,Wednesday,16:00,17:35,user1,Afternoon
1148,Handle paperwork,Work,Normal,30,Friday,13:15,13:45,user1,Afternoon
1044,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1,Evening
1886,Grocery shopping,Personal,Very Important,45,Tuesday,16:00,16:45,user1,Afternoon
155,Morning coffee break,Personal,Normal,15,Saturday,10:00,10:15,user1,Morning
2002,One-on-one with supervisor,Work,Important,30,Friday,14:45,15:15,user1,Afternoon
1722,Clean the room,Personal,Normal,30,Monday,11:30,12:00,user1,Morning
2286,Mail documents,Personal,Very Important,30,Monday,13:15,13:45,user1,Afternoon
2662,Take notes from an eBook,Education,Important,60,Saturday,12:30,13:30,user1,Afternoon
1349,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1,Morning
2427,Dust shelves,Personal,Normal,30,Sunday,15:15,15:45,user1,Afternoon
304,Write report,Work,Important,90,Thursday,10:30,12:00,user1,Morning
u1it5UjR7uQc4fWpBxet,writing,Personal,Very Important,25,Wednesday,2:00,2:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
u1kXGnQTyfrjJ9unca2M,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
u3oL6qGUE4zfI6Knh2Yi,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
39,Listen to podcast,Personal,Normal,30,Thursday,20:45,21:15,user1,Evening
26,Teamwork,Work,Very Important,120,Friday,14:15,16:15,user1,Afternoon
