TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID
3237,Plan weekend gathering,Personal,Less Important,45,Saturday,16:45,17:30,user1
646,Teamwork,Work,Very Important,120,Thursday,14:15,16:15,user1
458,Have lunch,Personal,Normal,45,Monday,12:15,13:00,user1
2568,Watch YouTube,Personal,Less Important,60,Saturday,21:45,22:45,user1
3135,One-on-one with supervisor,Work,Important,30,Friday,14:15,14:45,user1
2786,Watch online tutorial,Education,Important,45,Tuesday,13:30,14:15,user1
1760,Check weather,Personal,Less Important,5,Monday,6:00,6:05,user1
2303,Attend webinar,Education,Important,30,Friday,13:15,13:45,user1
2870,Read a technical article,Education,Important,45,Friday,19:15,20:00,user1
1208,Plan for the new week,Work,Important,45,Monday,8:00,8:45,user1
30,Learn programming,Education,Very Important,90,Tuesday,19:15,20:45,user1
751,Make breakfast,Personal,Normal,30,Monday,7:30,8:00,user1
553,Stretch,Personal,Normal,10,Sunday,6:15,6:25,user1
2651,Clean the bathroom,Personal,Normal,45,Saturday,12:30,13:15,user1
2036,Review lecture notes,Education,More Important,60,Monday,17:15,18:15,user1
218,Write a journal,Personal,Normal,20,Monday,23:00,23:20,user1
2574,Watch YouTube,Personal,Less Important,30,Wednesday,21:15,21:45,user1
1603,Prepare slides for a presentation,Work,Important,90,Tuesday,9:00,10:30,user1
3041,Paint a picture,Personal,Normal,30,Monday,17:00,17:30,user1
1174,Check calendar,Work,Normal,10,Friday,8:15,8:25,user1
877,Pick up mail,Personal,Less Important,10,Monday,17:00,17:10,user1
1342,Walk a pet,Personal,Normal,30,Saturday,8:00,8:30,user1
3158,Visit pharmacy,Personal,More Important,45,Wednesday,9:00,9:45,user1
1637,Paint a canvas,Personal,Normal,90,Monday,17:00,18:30,user1
1172,Walk the dog,Personal,Normal,30,Saturday,16:00,16:30,user1
1831,Write a summary of today's learnings,Education,More Important,60,Monday,12:45,13:45,user1
2097,Complete a coding challenge,Education,Important,30,Saturday,12:15,12:45,user1
1906,Wash dishes,Personal,Normal,30,Wednesday,14:15,14:45,user1
2585,Evening walk,Personal,Normal,60,Friday,19:15,20:15,user1
siLw2b0DGdstUks1q07f,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1300,Take an online quiz,Education,Normal,30,Monday,17:30,18:00,user1
756,Organize desk,Work,Normal,10,Monday,10:15,10:25,user1
3189,Explore new tools,Education,Important,45,Monday,11:00,11:45,user1
sl7zuHvQCPmCFkyxo6MB,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2384,Cross-department alignment,Work,Important,45,Tuesday,12:15,13:00,user1
1154,Make bed,Personal,Normal,10,Sunday,6:25,6:35,user1
2075,Swimming,Personal,Normal,30,Tuesday,8:00,8:30,user1
2271,Clean the bathroom,Personal,Normal,30,Wednesday,11:15,11:45,user1
54,Online workshop,Education,Important,120,Thursday,15:00,17:00,user1
766,Watch TV,Personal,Normal,60,Monday,20:00,21:00,user1
2961,Coffee with a friend,Personal,Less Important,30,Monday,17:00,17:30,user1
1152,Wake up,Personal,Very Important,15,Monday,6:00,6:15,user1
2410,Stream live concert,Personal,Less Important,30,Sunday,21:30,22:00,user1
2578,Stream live concert,Personal,Less Important,30,Sunday,20:15,20:45,user1
2501,Play games,Personal,Less Important,60,Friday,18:00,19:00,user1
1344,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1
swqI8Idj8jBXEPa11gTx,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
2450,Write short story,Personal,Normal,30,Monday,15:00,15:30,user1
1599,Meeting,Work,Normal,95,Monday,23:00,0:35,user1
847,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1
2243,Learn Python,Education,Important,45,Monday,9:15,10:00,user1
1442,Attend a party,Social,Less Important,180,Saturday,18:30,21:30,user1
858,Take vitamins,Personal,Normal,5,Saturday,7:10,7:15,user1
1060,Call a friend,Personal,Normal,20,Monday,13:30,13:50,user1
t9Een7vcXJbVqYgP67XS,writing,Work,Important,20,Wednesday,09:05,09:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32
993,Coding Session,Personal,Very Important,108,Tuesday,7:00,8:48,user1
528,Cook dinner,Personal,Normal,60,Sunday,19:45,20:45,user1
2176,Online course session,Education,Important,30,Sunday,8:15,8:45,user1
1193,Read a magazine,Personal,Less Important,20,Saturday,15:00,15:20,user1
3206,Team meeting,Work,Important,30,Wednesday,9:30,10:00,user1
2459,Swimming,Personal,Normal,30,Monday,6:15,6:45,user1
2734,Learn Python,Education,Important,60,Tuesday,9:45,10:45,user1
799,Have breakfast,Personal,Normal,30,Tuesday,7:00,7:30,user1
2758,Write short story,Personal,Normal,30,Sunday,10:30,11:00,user1
1808,Do the laundry,Personal,Normal,45,Thursday,14:30,15:15,user1
1770,Check social media,Personal,Less Important,10,Thursday,15:30,15:40,user1
671,Writing,Work,Less Important,70,Monday,18:00,19:10,user1
1822,Paint a picture,Personal,Normal,30,Monday,17:30,18:00,user1
2674,Write a blog post,Personal,Normal,60,Tuesday,16:30,17:30,user1
278,Read a blog,Personal,Less Important,15,Tuesday,10:15,10:30,user1
2309,Mop the floor,Personal,Normal,45,Sunday,11:00,11:45,user1
1826,Write a blog post,Personal,Normal,30,Monday,16:00,16:30,user1
2566,Write a summary of today's learnings,Education,More Important,30,Thursday,18:45,19:15,user1
613,Check email,Work,Normal,15,Saturday,8:45,9:00,user1
914,Learn English,Education,Important,60,Sunday,15:00,16:00,user1
2050,Test new software features,Work,More Important,30,Monday,13:45,14:15,user1
3098,Chat with neighbors,Personal,Less Important,60,Sunday,17:00,18:00,user1
3035,Plan weekend gathering,Personal,Less Important,60,Wednesday,17:15,18:15,user1
882,Do a puzzle,Personal,Less Important,30,Saturday,16:30,17:00,user1
156,Organize desk,Work,Normal,10,Monday,10:15,10:25,user1
2655,Wash dishes,Personal,Normal,30,Sunday,19:15,19:45,user1
2963,Watch a stand-up comedy,Personal,Less Important,30,Monday,20:30,21:00,user1
1994,Solve math problems,Education,More Important,60,Wednesday,13:45,14:45,user1
1205,Read a book,Personal,Normal,60,Friday,20:00,21:00,user1
1993,Home workout,Personal,Normal,60,Friday,6:00,7:00,user1
1982,Make a scrapbook,Personal,Normal,60,Wednesday,17:15,18:15,user1
tf9raoKmS4Cvg90bBMlo,learn new language,Education,Important,60,Monday,19:55,20:55,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1546,Teamwork,Work,Very Important,120,Thursday,14:15,16:15,user1
1769,Talk to family,Personal,Normal,20,Wednesday,17:30,17:50,user1
960,Reading,Personal,Less Important,24,Thursday,20:00,20:24,user1
2994,Mop the floor,Personal,Normal,60,Tuesday,11:15,12:15,user1
tigtKT7AuP9mjYcVJgRm,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1280,Meeting,Work,Normal,95,Wednesday,16:00,17:35,user1
1148,Handle paperwork,Work,Normal,30,Friday,13:15,13:45,user1
1044,Complete a crossword puzzle,Personal,Normal,30,Monday,21:00,21:30,user1
1886,Grocery shopping,Personal,More Important,45,Tuesday,16:00,16:45,user1
155,Morning coffee break,Personal,Normal,15,Saturday,10:00,10:15,user1
2002,One-on-one with supervisor,Work,Important,30,Friday,14:45,15:15,user1
1722,Clean the room,Personal,Normal,30,Monday,11:30,12:00,user1
2286,Mail documents,Personal,More Important,30,Monday,13:15,13:45,user1
2662,Take notes from an eBook,Education,Important,60,Saturday,12:30,13:30,user1
1349,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1
2427,Dust shelves,Personal,Normal,30,Sunday,15:15,15:45,user1
304,Write report,Work,Important,90,Thursday,10:30,12:00,user1
u1it5UjR7uQc4fWpBxet,writing,Personal,Very Important,25,Wednesday,02:00,02:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32
u1kXGnQTyfrjJ9unca2M,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
u3oL6qGUE4zfI6Knh2Yi,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
39,Listen to podcast,Personal,Normal,30,Thursday,20:45,21:15,user1
26,Teamwork,Work,Very Important,120,Friday,14:15,16:15,user1
2741,Mop the floor,Personal,Normal,30,Thursday,12:15,12:45,user1
1882,Cycling,Personal,Normal,45,Wednesday,6:45,7:30,user1
1149,Shop online,Personal,Normal,60,Saturday,12:00,13:00,user1
2199,Drop off donation,Personal,More Important,60,Monday,14:00,15:00,user1
2333,Watch online tutorial,Education,Important,45,Sunday,11:30,12:15,user1
1028,Write a short story,Personal,Normal,90,Saturday,19:00,20:30,user1
856,Brush teeth,Personal,Normal,5,Saturday,6:50,6:55,user1
504,Exercise,Personal,Important,45,Wednesday,8:35,9:20,user1
2897,Record a song,Personal,Normal,45,Sunday,17:15,18:00,user1
3111,Watch a stand-up comedy,Personal,Less Important,45,Friday,20:00,20:45,user1
583,Write a letter,Personal,Less Important,30,Sunday,18:30,19:00,user1
3070,Home workout,Personal,Normal,60,Monday,6:45,7:45,user1
200,Drink coffee,Personal,Normal,15,Tuesday,7:30,7:45,user1
1373,Drive to work,Work,Normal,30,Tuesday,8:30,9:00,user1
2490,Paint a picture,Personal,Normal,60,Saturday,17:00,18:00,user1
629,Cooking,Personal,Normal,60,Monday,12:15,13:15,user1
2230,Grocery shopping,Personal,More Important,45,Saturday,15:30,16:15,user1
uOvbZLat1EOYdCqIRwQJ,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1941,Join online group chat,Personal,Less Important,60,Saturday,20:30,21:30,user1
1683,Plan a weekend trip,Personal,Normal,30,Tuesday,20:30,21:00,user1
2294,Respond to work emails,Work,More Important,60,Friday,14:45,15:45,user1
3199,Read research paper,Education,Important,30,Sunday,16:30,17:00,user1
1244,Read a book,Personal,Normal,60,Tuesday,20:15,21:15,user1
1301,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1
518,Write a journal,Personal,Normal,20,Monday,23:00,23:20,user1
2070,Summarize a chapter,Education,More Important,30,Wednesday,13:00,13:30,user1
2773,Take online quiz,Education,More Important,60,Sunday,17:45,18:45,user1
3171,Design a presentation,Work,More Important,30,Sunday,13:45,14:15,user1
657,Email Responses,Personal,Very Important,69,Monday,14:00,15:09,user1
2647,Clean the bathroom,Personal,Normal,45,Sunday,13:30,14:15,user1
2155,Weekly team briefing,Work,Important,60,Friday,9:30,10:30,user1
65,Writing,Personal,Very Important,79,Tuesday,2:00,3:19,user1
1323,Research a topic of interest,Education,Important,90,Monday,15:00,16:30,user1
618,Prepare lecture,Work,Important,90,Thursday,13:30,15:00,user1
1597,Grocery Shopping,Personal,Important,101,Saturday,9:00,10:41,user1
140,Attend a coding hackathon,Education,Very Important,240,Thursday,14:00,18:00,user1
2124,Cycling,Personal,Normal,30,Sunday,7:30,8:00,user1
137,Paint a canvas,Personal,Normal,90,Monday,17:00,18:30,user1
2958,Get a haircut,Personal,More Important,30,Wednesday,16:45,17:15,user1
2915,Explore new tools,Education,Important,60,Wednesday,11:00,12:00,user1
2038,Pick up package,Personal,More Important,45,Wednesday,12:00,12:45,user1
717,Donate old clothes,Personal,Normal,60,Tuesday,16:00,17:00,user1
1019,Online fitness class,Personal,Less Important,45,Thursday,18:30,19:15,user1
909,Jogging,Personal,Less Important,30,Tuesday,7:30,8:00,user1
2184,Visit pharmacy,Personal,More Important,60,Monday,9:45,10:45,user1
uq5IhUVCBler9Dm64Leo,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32
1625,Meditation session,Personal,Less Important,20,Wednesday,6:00,6:20,user1
1341,Play board games with family,Personal,Normal,90,Friday,19:30,21:00,user1
1569,Reading,Personal,Less Important,82,Saturday,5:00,6:22,user1
747,Organize email inbox,Work,Normal,30,Thursday,9:00,9:30,user1
1936,Learn Python,Education,Important,45,Tuesday,15:00,15:45,user1
2325,Take notes from an eBook,Education,Important,60,Monday,13:30,14:30,user1
1178,Read a blog,Personal,Less Important,15,Tuesday,10:15,10:30,user1
2793,Play guitar,Personal,Normal,60,Tuesday,20:15,21:15,user1
270,Check social media,Personal,Less Important,10,Thursday,15:30,15:40,user1
1704,Exercise,Personal,Important,45,Wednesday,8:35,9:20,user1
1070,Make a to-do list for the day,Personal,Normal,10,Saturday,7:20,7:30,user1
1159,Make lunch,Personal,Normal,30,Sunday,12:00,12:30,user1
966,Writing,Personal,Very Important,21,Wednesday,2:00,2:21,user1
1394,Take a hot bath,Personal,Normal,30,Wednesday,20:00,20:30,user1
2755,Water the plants,Personal,Normal,30,Monday,8:30,9:00,user1
405,Take a long walk,Personal,Less Important,45,Thursday,7:30,8:15,user1
2767,Design a presentation,Work,More Important,60,Monday,14:15,15:15,user1
v9gRwz5tYcw2ASUe4tEP,drive work,Work,Normal,30,Monday,10:00,10:30,AcggWN6cpMNmEhlgSKPVUc1Ylq32
297,Write a poem,Personal,Less Important,30,Sunday,18:30,19:00,user1
2172,Product demo with client,Work,Important,45,Tuesday,11:00,11:45,user1
2665,Strategy discussion,Work,Important,45,Thursday,13:00,13:45,user1
2815,Visit pharmacy,Personal,More Important,30,Tuesday,16:30,17:00,user1
19,Clean the house,Personal,Normal,60,Friday,9:00,10:00,user1
916,Work group meeting,Work,Very Important,60,Tuesday,11:00,12:00,user1
1677,Pick up kids from school,Personal,Normal,30,Wednesday,16:00,16:30,user1
2280,Play games,Personal,Less Important,30,Sunday,17:45,18:15,user1
68,Email Responses,Personal,Normal,111,Friday,7:00,8:51,user1
1917,Create flashcards for revision,Education,More Important,45,Saturday,12:30,13:15,user1
306,Hang out with friends,Personal,Normal,120,Saturday,18:00,20:00,user1
229,Clean the kitchen,Personal,Normal,30,Monday,20:45,21:15,user1
2935,Join online group chat,Personal,Less Important,30,Friday,20:00,20:30,user1
482,Check work updates,Work,Normal,20,Tuesday,20:00,20:20,user1
461,Check work emails,Work,Normal,20,Monday,14:00,14:20,user1
2573,Code review session,Work,More Important,60,Friday,11:15,12:15,user1
3200,Stream live concert,Personal,Less Important,30,Wednesday,21:45,22:15,user1
2551,Organize closet,Personal,Normal,60,Monday,13:30,14:30,user1
1654,Drive to work,Work,Normal,30,Saturday,9:30,10:00,user1
852,Wake up,Personal,Very Important,15,Monday,6:00,6:15,user1
1015,Watch a TED Talk,Education,Normal,30,Sunday,19:00,19:30,user1
924,Read a book,Personal,Normal,60,Wednesday,20:15,21:15,user1
1588,Reading,Personal,Normal,81,Thursday,13:00,14:21,user1
174,Grocery shopping,Personal,Normal,60,Sunday,10:00,11:00,user1
2295,Reply to messages,Personal,Less Important,60,Wednesday,19:00,20:00,user1
1423,Plan for tomorrow,Work,Important,20,Tuesday,22:00,22:20,user1
1695,Do some light stretching,Personal,Normal,10,Thursday,6:30,6:40,user1
1258,Yoga,Work,Very Important,46,Tuesday,19:00,19:46,user1
2252,Get a haircut,Personal,More Important,30,Thursday,16:45,17:15,user1
2034,Grocery shopping,Personal,More Important,60,Friday,14:15,15:15,user1
2301,Evening gym workout,Personal,Normal,45,Friday,18:45,19:30,user1
1133,Post on a blog,Personal,Less Important,30,Sunday,14:30,15:00,user1
1492,Organize documents,Work,Normal,30,Friday,11:00,11:30,user1
1962,Renew ID card,Personal,More Important,30,Thursday,10:00,10:30,user1
2014,Call family,Personal,Less Important,60,Monday,20:15,21:15,user1
1077,Pick up kids from school,Personal,Normal,30,Wednesday,16:00,16:30,user1
781,Call family members,Personal,Normal,15,Tuesday,19:00,19:15,user1
1120,Make a phone call,Personal,Normal,20,Saturday,15:00,15:20,user1
2436,Summarize a chapter,Education,More Important,60,Wednesday,18:00,19:00,user1
749,Brush teeth,Personal,Normal,5,Monday,7:00,7:05,user1
2659,Watch YouTube,Personal,Less Important,60,Tuesday,19:00,20:00,user1
1601,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1
411,Morning journaling,Personal,Normal,30,Wednesday,6:30,7:00,user1
1888,Clean the bathroom,Personal,Normal,45,Wednesday,15:45,16:30,user1
1805,Clean the kitchen,Personal,Normal,30,Sunday,11:30,12:00,user1
2080,Visit pharmacy,Personal,More Important,60,Tuesday,12:00,13:00,user1
3235,Design a presentation,Work,More Important,45,Friday,15:15,16:00,user1
2087,Review lecture notes,Education,More Important,30,Monday,12:15,12:45,user1
2073,Online course session,Education,Important,30,Thursday,15:30,16:00,user1
798,Make phone calls for work,Work,Normal,30,Thursday,9:00,9:30,user1
1449,Shop online,Personal,Normal,60,Saturday,12:00,13:00,user1
348,Jogging,Personal,Less Important,30,Saturday,7:45,8:15,user1
2475,Learn Python,Education,Important,30,Friday,10:15,10:45,user1
637,Prepare lecture,Work,Important,90,Tuesday,13:45,15:15,user1
1406,Meet friends,Personal,Normal,90,Wednesday,17:00,18:30,user1
1741,Play outdoor sports,Personal,Normal,90,Sunday,16:00,17:30,user1
2676,Weekly team briefing,Work,Important,30,Tuesday,10:45,11:15,user1
1088,Call a colleague for a quick check-in,Work,Normal,10,Wednesday,14:00,14:10,user1
wIDAaVrnjEd6R3rylAtm,read book,Personal,Normal,60,Tuesday,20:10,21:10,AcggWN6cpMNmEhlgSKPVUc1Ylq32
215,Go for a walk,Personal,Normal,30,Monday,14:20,14:50,user1
418,Organize a photo album,Personal,Normal,60,Wednesday,20:00,21:00,user1
2072,Dinner with friends,Personal,Less Important,45,Thursday,19:00,19:45,user1
2027,Watch a stand-up comedy,Personal,Less Important,60,Thursday,20:45,21:45,user1
2727,Learn Python,Education,Important,60,Monday,10:30,11:30,user1
486,Clean the living room,Personal,Normal,30,Wednesday,10:00,10:30,user1
1579,Meeting,Work,Normal,102,Tuesday,11:00,12:42,user1
3079,Grocery shopping,Personal,More Important,30,Thursday,11:45,12:15,user1
2113,Attend webinar,Education,Important,45,Thursday,12:00,12:45,user1
2274,Client discussion,Work,Important,45,Saturday,11:15,12:00,user1
289,Meet new people,Social,Normal,60,Tuesday,15:00,16:00,user1
2469,Organize closet,Personal,Normal,30,Thursday,16:15,16:45,user1
1164,Reply to messages,Personal,Normal,15,Friday,15:00,15:15,user1
315,Watch a movie,Personal,Less Important,120,Monday,21:00,23:00,user1
1872,Water the plants,Personal,Normal,30,Monday,8:15,8:45,user1
2037,Grocery shopping,Personal,More Important,60,Tuesday,13:00,14:00,user1
263,Walk to the bus stop,Personal,Normal,10,Thursday,7:30,7:40,user1
628,Jogging,Personal,Less Important,30,Sunday,7:45,8:15,user1
1316,Learn new software,Education,Important,120,Monday,9:00,11:00,user1
2798,Solve math problems,Education,More Important,60,Monday,14:00,15:00,user1
217,Read a book,Personal,Normal,60,Monday,22:00,23:00,user1
1852,Watch a stand-up comedy,Personal,Less Important,60,Thursday,21:30,22:30,user1
1246,Teamwork,Work,Very Important,120,Thursday,14:15,16:15,user1
1999,Swimming,Personal,Normal,30,Monday,8:45,9:15,user1
2228,Explore new tools,Education,Important,30,Monday,9:30,10:00,user1
2071,Attend a birthday party,Personal,Less Important,45,Saturday,21:45,22:30,user1
313,Check email,Work,Normal,15,Saturday,8:45,9:00,user1
1427,Take care of plants,Personal,Normal,30,Saturday,14:00,14:30,user1
2092,Home workout,Personal,Normal,60,Friday,8:15,9:15,user1
2524,Chat with neighbors,Personal,Less Important,45,Sunday,19:15,20:00,user1
953,Gardening,Personal,Normal,45,Wednesday,7:30,8:15,user1
3269,Update project status,Work,More Important,45,Monday,9:30,10:15,user1
1587,Writing,Work,Important,18,Wednesday,9:00,9:18,user1
